년도,월,순위,타이틀,가수,프로듀서
2020,10,6,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2020,10,7,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2020,10,8,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,9,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2020,10,10,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2020,10,11,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2020,10,12,Tight,10CM (십센치),"이아일,박문치,NODAY"
2020,10,13,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2020,10,14,별 보러 가자,적재 (Jukjae),"적재,추대관"
2020,10,15,그때는 이 거리가 아름다웠다,잠골버스 (잠자는 골방의 버스커들),정일호
2020,10,16,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2020,10,17,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),
2020,10,18,Way Back Home,숀 (SHAUN),숀
2020,10,19,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2020,10,20,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2020,10,21,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2020,10,22,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,10,23,사랑하는 너에게 (취향저격 그녀 X 스탠딩 에그),스탠딩 에그,Noheul
2020,10,24,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,10,25,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,26,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2020,10,27,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,28,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,29,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2020,10,30,스토커,10CM (십센치),"10CM,Fine Five"
2020,10,31,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2020,10,32,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,33,불 좀 꺼줄래,"주시크 (Joosiq), 오반 (OVAN)","주시크,안성현"
2020,10,34,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2020,10,35,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2020,10,36,안아줘,정준일 (Jung Joon Il),정준일
2020,10,38,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,39,행복,오반 (OVAN),"피아노맨,J.Litz"
2020,10,40,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2020,10,41,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2020,10,42,품,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,43,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2020,10,44,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2020,10,45,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,46,인사,멜로망스 (MeloMance),정동환
2020,10,47,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2020,10,48,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2020,10,49,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,50,홍연,안예은 (AHN YE EUN),안예은
2020,10,51,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2020,10,52,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2020,10,53,위잉위잉,혁오 (HYUKOH),
2020,10,54,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2020,10,55,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2020,10,56,몇 번의 이별,정효빈 (Jeong Hyo Bean),"빅가이로빈,최상언,김홍준"
2020,10,57,누명 (Prod. 2soo),임재현 (Lim Jae Hyun),"2soo,문성욱"
2020,10,58,Madeleine Love,CHEEZE (치즈),"구름,달총"
2020,10,59,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2020,10,60,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,61,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2020,10,62,고백,델리스파이스 (Deli Spice),"고범준,김C"
2020,10,63,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2020,10,64,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2020,10,65,범 내려온다,이날치 (LEENALCHI),이날치
2020,10,66,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,67,나랑 아니면,검정치마 (The Black Skirts),검정치마
2020,10,68,사랑은 은하수 다방에서,10CM (십센치),10CM
2020,10,69,또 (Song by 줍에이) (feat. 가현),SOUND PALETTE (사운드 팔레트),"GC,줍에이,가현"
2020,10,70,밤,"문성욱 (Moon SeongWook), 임재현 (Lim Jae Hyun)","문성욱,정혜원,라경외,이성훈,임영우"
2020,10,71,비행운,문문 (MoonMoon),"문문,김영철"
2020,10,72,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2020,10,73,널 생각해,원 모어 찬스 (one more chance),정지찬
2020,10,74,그러나,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,10,75,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,10,76,취기를 빌려 (Vocal 이민혁),새봄 (saevom),
2020,10,77,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2020,10,78,바라봐줘요,죠지 (george),"죠지,박문치"
2020,10,79,비오는 날 뭐해,하은 (포맨),VIP
2020,10,80,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2020,10,81,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2020,10,82,차라리,노틸러스 (nautilus),"Joseph K,Brian U,구현모"
2020,10,83,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2020,10,84,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2020,10,85,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,86,민들레 (single ver.),우효 (OOHYO),"우효,Tony Doogan"
2020,10,87,Mermaid,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,88,인셉션 (feat. 1ho & Chan),공기남 (Airman),"공기남,Chan"
2020,10,89,고백,뜨거운 감자 (Hot Potato),고범준
2020,10,90,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2020,10,92,여름밤에 우린,스탠딩 에그 (Standing Egg),
2020,10,93,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학 (Autumn vacation),정바비
2020,10,94,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2020,10,95,좋아해 (bye),CHEEZE (치즈),달총
2020,10,96,Speechless,스탠딩 에그 (Standing Egg),"Mooney,James Shay,Reynolds,Jordan,Smyers,Dan,Veltz,Laura"
2020,10,97,싸운날,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,10,98,와리가리,혁오 (HYUKOH),"오혁,혁오"
2020,10,99,꿈나라 별나라,잔나비 (Jannabi),잔나비
2020,10,100,타투 (Tattoo),적재 (Jukjae),"적재,이주형,GDLO"
2020,11,1,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2020,11,2,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2020,11,3,가을밤에 든 생각,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,11,5,서면역에서,순순희 (SOONSOONHEE),이래언
2020,11,6,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2020,11,7,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,11,8,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2020,11,9,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2020,11,10,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,11,Dancing Cartoon,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,12,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2020,11,13,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2020,11,14,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2020,11,15,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2020,11,16,별 보러 가자,적재 (Jukjae),"적재,추대관"
2020,11,17,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2020,11,18,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,19,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2020,11,20,Way Back Home,숀 (SHAUN),숀
2020,11,21,그때는 이 거리가 아름다웠다,잠골버스 (잠자는 골방의 버스커들),정일호
2020,11,22,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),
2020,11,24,빨간 립스틱,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,25,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2020,11,26,사랑하는 너에게 (취향저격 그녀 X 스탠딩 에그),스탠딩 에그,Noheul
2020,11,27,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,11,28,그 밤 그 밤,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,11,29,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2020,11,30,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,11,31,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,32,스토커,10CM (십센치),"10CM,Fine Five"
2020,11,33,"SODA (feat. 1ho, 0back)",공기남 (Airman),공기남
2020,11,34,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,35,한걸음,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,11,36,Paris,"오반 (OVAN), 런치 (LUNCH)","VAN.C,런치,CSP"
2020,11,37,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2020,11,38,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2020,11,39,Tight,10CM (십센치),"이아일,박문치,NODAY"
2020,11,41,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,42,몇 번의 이별,정효빈 (Jeong Hyo Bean),"빅가이로빈,최상언,김홍준"
2020,11,43,작전명 청-춘!,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,11,44,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2020,11,45,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2020,11,47,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,48,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2020,11,49,불 좀 꺼줄래,"주시크 (Joosiq), 오반 (OVAN)","주시크,안성현"
2020,11,50,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,51,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2020,11,52,행복,오반 (OVAN),"피아노맨,J.Litz"
2020,11,53,안아줘,정준일 (Jung Joon Il),정준일
2020,11,55,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2020,11,56,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2020,11,57,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2020,11,58,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2020,11,59,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2020,11,60,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2020,11,61,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,62,늙은 개,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,11,63,품,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,64,범 내려온다,이날치 (LEENALCHI),이날치
2020,11,65,인사,멜로망스 (MeloMance),정동환
2020,11,66,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2020,11,67,홍연,안예은 (AHN YE EUN),안예은
2020,11,68,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2020,11,70,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2020,11,71,위잉위잉,혁오 (HYUKOH),
2020,11,72,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2020,11,73,Madeleine Love,CHEEZE (치즈),"구름,달총"
2020,11,74,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,75,나랑 아니면,검정치마 (The Black Skirts),검정치마
2020,11,76,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,77,고백,델리스파이스 (Deli Spice),"고범준,김C"
2020,11,78,바라봐줘요,죠지 (george),"죠지,박문치"
2020,11,79,비행운,문문 (MoonMoon),"문문,김영철"
2020,11,80,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2020,11,81,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2020,11,82,사랑한다는 말로는,피아노맨 (PIANO MAN),"숀,피아노맨"
2020,11,83,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2020,11,84,사랑은 은하수 다방에서,10CM (십센치),10CM
2020,11,85,널 생각해,원 모어 찬스 (one more chance),정지찬
2020,11,86,밤,"문성욱 (Moon SeongWook), 임재현 (Lim Jae Hyun)","문성욱,정혜원,라경외,이성훈,임영우"
2020,11,87,얘랑 있을 때 좋다(with 김국헌 of 비오브유),어쿠스틱 콜라보 (Acoustic Collabo),"해일,김승재"
2020,11,88,November Rain,잔나비 (Jannabi),잔나비
2020,11,89,그러나,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,11,90,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2020,11,91,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,11,92,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,11,93,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2020,11,94,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2020,11,95,"못하겠다, 이별 (Feat. 12月)",T.P RETRO (타디스 프로젝트舊),"리트너,최현석,임정규"
2020,11,96,비오는 날 뭐해,하은 (포맨),VIP
2020,11,97,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2020,11,98,꿈과 책과 힘과 벽,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현"
2020,11,99,취기를 빌려 (Vocal 이민혁),새봄 (saevom),
2020,11,100,Mermaid,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,1,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2020,12,2,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2020,12,3,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2020,12,4,가을밤에 든 생각,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,12,5,서면역에서,순순희 (SOONSOONHEE),이래언
2020,12,6,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,12,8,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2020,12,9,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2020,12,10,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2020,12,11,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2020,12,12,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,13,별 보러 가자,적재 (Jukjae),"적재,추대관"
2020,12,14,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2020,12,15,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2020,12,16,Dancing Cartoon,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,17,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2020,12,19,Way Back Home,숀 (SHAUN),숀
2020,12,20,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2020,12,21,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,22,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),
2020,12,23,어제의 우리들,스탠딩 에그 (Standing Egg),Standing Egg
2020,12,24,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2020,12,25,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,12,26,그때는 이 거리가 아름다웠다,잠골버스 (잠자는 골방의 버스커들),정일호
2020,12,27,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,12,28,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,30,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2020,12,31,붙잡고 싶어도,#안녕,"리트너,임정규"
2020,12,32,스토커,10CM (십센치),"10CM,Fine Five"
2020,12,33,입김,10CM (십센치),"10CM,이요한,방인재,성수용,이윤혁"
2020,12,34,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2020,12,35,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,36,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2020,12,37,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2020,12,38,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2020,12,39,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2020,12,40,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,41,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2020,12,42,사랑하는 너에게 (취향저격 그녀 X 스탠딩 에그),스탠딩 에그,Noheul
2020,12,44,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,45,범 내려온다,이날치 (LEENALCHI),이날치
2020,12,46,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2020,12,47,Mr.Santa,런치 (LUNCH),"안성현,런치"
2020,12,48,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2020,12,49,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,50,행복,오반 (OVAN),"피아노맨,J.Litz"
2020,12,51,안아줘,정준일 (Jung Joon Il),정준일
2020,12,52,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2020,12,53,바라봐줘요,죠지 (george),"죠지,박문치"
2020,12,54,전부 다 주지말걸,순순희 (SOONSOONHEE),"피아노맨,순순희"
2020,12,55,그 밤 그 밤,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,12,56,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2020,12,57,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,58,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2020,12,59,불 좀 꺼줄래,"주시크 (Joosiq), 오반 (OVAN)","주시크,안성현"
2020,12,60,"SODA (feat. 1ho, 0back)",공기남 (Airman),공기남
2020,12,61,Tight,10CM (십센치),"이아일,박문치,NODAY"
2020,12,62,불면증 (Vocal by 윤하),에피톤 프로젝트 (Epitone Project),에피톤 프로젝트
2020,12,63,Paris,"오반 (OVAN), 런치 (LUNCH)","VAN.C,런치,CSP"
2020,12,64,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2020,12,65,몇 번의 이별,정효빈 (Jeong Hyo Bean),"빅가이로빈,최상언,김홍준"
2020,12,66,빨간 립스틱,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,67,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2020,12,68,Made In Christmas (feat. 이수현 of 악동뮤지션),잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,장경준,윤결"
2020,12,70,위잉위잉,혁오 (HYUKOH),
2020,12,71,인사,멜로망스 (MeloMance),정동환
2020,12,72,홍연,안예은 (AHN YE EUN),안예은
2020,12,73,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2020,12,74,사랑한다는 말로는,피아노맨 (PIANO MAN),"숀,피아노맨"
2020,12,75,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2020,12,76,품,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,77,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2020,12,78,비행운,문문 (MoonMoon),"문문,김영철"
2020,12,79,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2020,12,80,Madeleine Love,CHEEZE (치즈),"구름,달총"
2020,12,81,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,82,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2020,12,83,나랑 아니면,검정치마 (The Black Skirts),검정치마
2020,12,84,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2020,12,85,축가 (feat.원필(DAY6)),그_냥 (J_ust),"그_냥,정수민"
2020,12,86,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,12,88,한걸음,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,12,89,고백,델리스파이스 (Deli Spice),"고범준,김C"
2020,12,90,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2020,12,91,사랑은 은하수 다방에서,10CM (십센치),10CM
2020,12,92,밤,"문성욱 (Moon SeongWook), 임재현 (Lim Jae Hyun)","문성욱,정혜원,라경외,이성훈,임영우"
2020,12,93,이 밤이 다 가기 전에 오늘이 어제가 되기 전에,10CM (십센치),"10CM,한국인,이요한,성수용,이윤혁"
2020,12,94,널 생각해,원 모어 찬스 (one more chance),정지찬
2020,12,95,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2020,12,96,작전명 청-춘!,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2020,12,97,그런 날 (Feat. 김호연 of 달 좋은 밤),크래커 (CRACKER),크래커
2020,12,98,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,12,99,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2020,12,100,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
